filepath,label
inme\yok_clean\16019.png,0
inme\yok_clean\13831.png,0
inme\yok_clean\13116.png,0
inme\yok_clean\10904.png,0
inme\yok_clean\15490.png,0
inme\yok_clean\13382.png,0
inme\var_kanama_clean\13209.png,1
inme\var_kanama_clean\14902.png,1
inme\var_kanama_clean\16179.png,1
inme\yok_clean\12123.png,0
inme\var_kanama_clean\11776.png,1
inme\var_iskemi_clean\10568.png,1
inme\yok_clean\16132.png,0
inme\yok_clean\11288.png,0
inme\var_iskemi_clean\10808.png,1
inme\var_kanama_clean\12817.png,1
inme\yok_clean\11111.png,0
inme\yok_clean\10178.png,0
inme\yok_clean\16992.png,0
inme\yok_clean\12457.png,0
inme\yok_clean\12798.png,0
inme\yok_clean\14965.png,0
inme\yok_clean\13886.png,0
inme\yok_clean\15548.png,0
inme\var_iskemi_clean\11781.png,1
inme\var_kanama_clean\13953.png,1
inme\yok_clean\15065.png,0
inme\var_iskemi_clean\11257.png,1
inme\yok_clean\15960.png,0
inme\yok_clean\11861.png,0
inme\yok_clean\12941.png,0
inme\var_kanama_clean\15598.png,1
inme\yok_clean\15973.png,0
inme\yok_clean\15847.png,0
inme\yok_clean\15249.png,0
inme\yok_clean\11643.png,0
inme\yok_clean\11125.png,0
inme\var_iskemi_clean\14883.png,1
inme\var_kanama_clean\14915.png,1
inme\yok_clean\16627.png,0
inme\var_iskemi_clean\12413.png,1
inme\yok_clean\16213.png,0
inme\yok_clean\13024.png,0
inme\yok_clean\13787.png,0
inme\yok_clean\15270.png,0
inme\var_kanama_clean\11294.png,1
inme\yok_clean\11309.png,0
inme\yok_clean\12862.png,0
inme\var_iskemi_clean\14411.png,1
inme\yok_clean\16460.png,0
inme\yok_clean\16163.png,0
inme\var_iskemi_clean\14017.png,1
inme\yok_clean\13853.png,0
inme\yok_clean\14571.png,0
inme\yok_clean\15915.png,0
inme\yok_clean\14995.png,0
inme\yok_clean\14488.png,0
inme\yok_clean\11850.png,0
inme\yok_clean\16050.png,0
inme\yok_clean\16093.png,0
inme\yok_clean\14262.png,0
inme\yok_clean\10569.png,0
inme\var_iskemi_clean\12191.png,1
inme\var_iskemi_clean\14150.png,1
inme\var_kanama_clean\12497.png,1
inme\var_iskemi_clean\14424.png,1
inme\yok_clean\10308.png,0
inme\yok_clean\16915.png,0
inme\yok_clean\14400.png,0
inme\yok_clean\15367.png,0
inme\yok_clean\14195.png,0
inme\yok_clean\10450.png,0
inme\yok_clean\15264.png,0
inme\yok_clean\16611.png,0
inme\yok_clean\16809.png,0
inme\var_iskemi_clean\12759.png,1
inme\yok_clean\11421.png,0
inme\var_kanama_clean\15814.png,1
inme\yok_clean\16065.png,0
inme\var_kanama_clean\16968.png,1
inme\yok_clean\15180.png,0
inme\yok_clean\13175.png,0
inme\var_iskemi_clean\15527.png,1
inme\yok_clean\12482.png,0
inme\yok_clean\15649.png,0
inme\yok_clean\15157.png,0
inme\var_iskemi_clean\13888.png,1
inme\yok_clean\16170.png,0
inme\var_kanama_clean\16541.png,1
inme\var_iskemi_clean\13233.png,1
inme\yok_clean\14562.png,0
inme\var_kanama_clean\12446.png,1
inme\yok_clean\15524.png,0
inme\yok_clean\15945.png,0
inme\var_iskemi_clean\13992.png,1
inme\var_iskemi_clean\11655.png,1
inme\var_kanama_clean\12358.png,1
inme\yok_clean\12579.png,0
inme\yok_clean\11012.png,0
inme\var_iskemi_clean\11161.png,1
inme\yok_clean\12586.png,0
inme\yok_clean\11293.png,0
inme\yok_clean\10557.png,0
inme\var_iskemi_clean\13173.png,1
inme\yok_clean\14360.png,0
inme\var_iskemi_clean\10637.png,1
inme\var_iskemi_clean\10262.png,1
inme\yok_clean\13395.png,0
inme\yok_clean\11863.png,0
inme\yok_clean\14359.png,0
inme\yok_clean\12957.png,0
inme\yok_clean\15924.png,0
inme\yok_clean\12937.png,0
inme\yok_clean\12304.png,0
inme\yok_clean\11032.png,0
inme\var_kanama_clean\14877.png,1
inme\yok_clean\12391.png,0
inme\yok_clean\15178.png,0
inme\yok_clean\13438.png,0
inme\yok_clean\12903.png,0
inme\yok_clean\14622.png,0
inme\yok_clean\12234.png,0
inme\var_iskemi_clean\10242.png,1
inme\yok_clean\11043.png,0
inme\yok_clean\11959.png,0
inme\yok_clean\14972.png,0
inme\yok_clean\11855.png,0
inme\var_kanama_clean\14312.png,1
inme\yok_clean\10631.png,0
inme\yok_clean\15482.png,0
inme\yok_clean\14356.png,0
inme\yok_clean\13004.png,0
inme\yok_clean\12998.png,0
inme\yok_clean\16733.png,0
inme\yok_clean\14032.png,0
inme\yok_clean\16738.png,0
inme\yok_clean\13988.png,0
inme\var_iskemi_clean\11663.png,1
inme\var_kanama_clean\13543.png,1
inme\var_kanama_clean\12002.png,1
inme\yok_clean\12657.png,0
inme\var_iskemi_clean\11106.png,1
inme\yok_clean\15253.png,0
inme\yok_clean\14695.png,0
inme\yok_clean\14529.png,0
inme\yok_clean\16929.png,0
inme\var_iskemi_clean\12888.png,1
inme\yok_clean\12378.png,0
inme\yok_clean\13979.png,0
inme\yok_clean\14023.png,0
inme\yok_clean\10220.png,0
inme\yok_clean\15743.png,0
inme\yok_clean\14550.png,0
inme\yok_clean\14858.png,0
inme\yok_clean\13361.png,0
inme\yok_clean\14331.png,0
inme\yok_clean\12494.png,0
inme\yok_clean\15538.png,0
inme\yok_clean\16443.png,0
inme\var_kanama_clean\15013.png,1
inme\yok_clean\13042.png,0
inme\yok_clean\10752.png,0
inme\yok_clean\12005.png,0
inme\var_iskemi_clean\12306.png,1
inme\yok_clean\12416.png,0
inme\yok_clean\12244.png,0
inme\yok_clean\12835.png,0
inme\yok_clean\15998.png,0
inme\var_kanama_clean\12243.png,1
inme\yok_clean\11297.png,0
inme\yok_clean\13854.png,0
inme\yok_clean\10916.png,0
inme\yok_clean\10891.png,0
inme\var_iskemi_clean\11626.png,1
inme\yok_clean\14946.png,0
inme\yok_clean\11958.png,0
inme\yok_clean\14990.png,0
inme\yok_clean\11539.png,0
inme\yok_clean\12545.png,0
inme\yok_clean\16015.png,0
inme\yok_clean\13880.png,0
inme\yok_clean\14161.png,0
inme\yok_clean\12846.png,0
inme\var_kanama_clean\14225.png,1
inme\yok_clean\12686.png,0
inme\yok_clean\10097.png,0
inme\yok_clean\16848.png,0
inme\var_kanama_clean\15305.png,1
inme\yok_clean\15247.png,0
inme\yok_clean\11559.png,0
inme\yok_clean\10291.png,0
inme\yok_clean\12043.png,0
inme\var_iskemi_clean\11896.png,1
inme\var_kanama_clean\16453.png,1
inme\yok_clean\11632.png,0
inme\var_kanama_clean\12851.png,1
inme\yok_clean\15521.png,0
inme\yok_clean\11873.png,0
inme\var_kanama_clean\12881.png,1
inme\yok_clean\16568.png,0
inme\yok_clean\15877.png,0
inme\yok_clean\12531.png,0
inme\yok_clean\12675.png,0
inme\yok_clean\15446.png,0
inme\yok_clean\16777.png,0
inme\yok_clean\11006.png,0
inme\yok_clean\11542.png,0
inme\yok_clean\12575.png,0
inme\var_iskemi_clean\13297.png,1
inme\yok_clean\10900.png,0
inme\var_kanama_clean\11162.png,1
inme\var_kanama_clean\12701.png,1
inme\var_iskemi_clean\13062.png,1
inme\yok_clean\11405.png,0
inme\var_iskemi_clean\14731.png,1
inme\yok_clean\10111.png,0
inme\var_kanama_clean\10346.png,1
inme\yok_clean\13040.png,0
inme\yok_clean\14570.png,0
inme\yok_clean\10066.png,0
inme\yok_clean\16764.png,0
inme\yok_clean\13332.png,0
inme\var_iskemi_clean\10248.png,1
inme\yok_clean\12745.png,0
inme\yok_clean\13515.png,0
inme\var_iskemi_clean\12090.png,1
inme\var_kanama_clean\14538.png,1
inme\var_kanama_clean\14684.png,1
inme\var_kanama_clean\13607.png,1
inme\var_iskemi_clean\15695.png,1
inme\yok_clean\14364.png,0
inme\yok_clean\11588.png,0
inme\yok_clean\13576.png,0
inme\yok_clean\10558.png,0
inme\yok_clean\15122.png,0
inme\var_iskemi_clean\16520.png,1
inme\yok_clean\11496.png,0
inme\var_kanama_clean\15736.png,1
inme\yok_clean\10899.png,0
inme\yok_clean\12511.png,0
inme\var_iskemi_clean\15683.png,1
inme\var_kanama_clean\10832.png,1
inme\yok_clean\15845.png,0
inme\yok_clean\10259.png,0
inme\var_iskemi_clean\14325.png,1
inme\var_kanama_clean\10265.png,1
inme\yok_clean\13737.png,0
inme\var_kanama_clean\16391.png,1
inme\yok_clean\12322.png,0
inme\var_iskemi_clean\11443.png,1
inme\var_iskemi_clean\12521.png,1
inme\yok_clean\15053.png,0
inme\yok_clean\14891.png,0
inme\var_kanama_clean\12905.png,1
inme\yok_clean\10497.png,0
inme\yok_clean\14521.png,0
inme\yok_clean\10279.png,0
inme\yok_clean\16775.png,0
inme\var_kanama_clean\14956.png,1
inme\yok_clean\12450.png,0
inme\yok_clean\15719.png,0
inme\var_kanama_clean\10378.png,1
inme\var_iskemi_clean\15992.png,1
inme\yok_clean\14794.png,0
inme\var_iskemi_clean\11238.png,1
inme\var_kanama_clean\16055.png,1
inme\yok_clean\13056.png,0
inme\yok_clean\10524.png,0
inme\yok_clean\12765.png,0
inme\yok_clean\12223.png,0
inme\yok_clean\16098.png,0
inme\yok_clean\13793.png,0
inme\yok_clean\13232.png,0
inme\var_kanama_clean\15777.png,1
inme\yok_clean\13936.png,0
inme\yok_clean\11532.png,0
inme\var_iskemi_clean\13692.png,1
inme\yok_clean\15230.png,0
inme\yok_clean\16052.png,0
inme\yok_clean\14415.png,0
inme\var_iskemi_clean\14029.png,1
inme\var_kanama_clean\11523.png,1
inme\var_kanama_clean\16332.png,1
inme\var_kanama_clean\14627.png,1
inme\yok_clean\15700.png,0
inme\yok_clean\13718.png,0
inme\var_kanama_clean\10320.png,1
inme\yok_clean\10365.png,0
inme\yok_clean\10506.png,0
inme\yok_clean\10902.png,0
inme\yok_clean\12815.png,0
inme\var_kanama_clean\12684.png,1
inme\var_iskemi_clean\15119.png,1
inme\yok_clean\10843.png,0
inme\yok_clean\11277.png,0
inme\yok_clean\10826.png,0
inme\yok_clean\10443.png,0
inme\yok_clean\15851.png,0
inme\yok_clean\15431.png,0
inme\var_iskemi_clean\13767.png,1
inme\yok_clean\14257.png,0
inme\yok_clean\15213.png,0
inme\yok_clean\11286.png,0
inme\yok_clean\16308.png,0
inme\yok_clean\12844.png,0
inme\var_iskemi_clean\12677.png,1
inme\yok_clean\16853.png,0
inme\yok_clean\11087.png,0
inme\yok_clean\16087.png,0
inme\yok_clean\13333.png,0
inme\yok_clean\11951.png,0
inme\yok_clean\11017.png,0
inme\var_kanama_clean\16527.png,1
inme\yok_clean\14692.png,0
inme\yok_clean\16699.png,0
inme\var_kanama_clean\10068.png,1
inme\yok_clean\10862.png,0
inme\var_iskemi_clean\10356.png,1
inme\yok_clean\11290.png,0
inme\yok_clean\13322.png,0
inme\var_kanama_clean\11210.png,1
inme\yok_clean\11003.png,0
inme\yok_clean\11947.png,0
inme\yok_clean\15523.png,0
inme\yok_clean\14880.png,0
inme\yok_clean\11881.png,0
inme\yok_clean\12140.png,0
inme\var_kanama_clean\14235.png,1
inme\yok_clean\14586.png,0
inme\yok_clean\15697.png,0
inme\yok_clean\13526.png,0
inme\yok_clean\11474.png,0
inme\yok_clean\14106.png,0
inme\var_kanama_clean\16844.png,1
inme\var_kanama_clean\11587.png,1
inme\var_iskemi_clean\11303.png,1
inme\yok_clean\12379.png,0
inme\var_iskemi_clean\11151.png,1
inme\yok_clean\16855.png,0
inme\var_kanama_clean\11704.png,1
inme\var_kanama_clean\15668.png,1
inme\yok_clean\16196.png,0
inme\yok_clean\15469.png,0
inme\yok_clean\14847.png,0
inme\yok_clean\16767.png,0
inme\yok_clean\14834.png,0
inme\var_kanama_clean\12284.png,1
inme\var_iskemi_clean\11267.png,1
inme\yok_clean\14164.png,0
inme\yok_clean\14997.png,0
inme\yok_clean\15839.png,0
inme\yok_clean\13672.png,0
inme\var_kanama_clean\12929.png,1
inme\var_kanama_clean\10002.png,1
inme\yok_clean\13688.png,0
inme\yok_clean\10401.png,0
inme\yok_clean\10580.png,0
inme\var_iskemi_clean\15031.png,1
inme\var_kanama_clean\14197.png,1
inme\yok_clean\14681.png,0
inme\var_iskemi_clean\16613.png,1
inme\yok_clean\15865.png,0
inme\yok_clean\13492.png,0
inme\yok_clean\16957.png,0
inme\yok_clean\12211.png,0
inme\yok_clean\14194.png,0
inme\yok_clean\15280.png,0
inme\var_kanama_clean\16966.png,1
inme\yok_clean\12692.png,0
inme\var_iskemi_clean\16086.png,1
inme\var_iskemi_clean\13025.png,1
inme\yok_clean\12320.png,0
inme\yok_clean\16085.png,0
inme\var_kanama_clean\14747.png,1
inme\yok_clean\12507.png,0
inme\var_kanama_clean\15572.png,1
inme\var_kanama_clean\13899.png,1
inme\var_kanama_clean\14058.png,1
inme\var_kanama_clean\16860.png,1
inme\yok_clean\15402.png,0
inme\yok_clean\14814.png,0
inme\yok_clean\11727.png,0
inme\var_iskemi_clean\16041.png,1
inme\yok_clean\16067.png,0
inme\var_iskemi_clean\12420.png,1
inme\yok_clean\14767.png,0
inme\yok_clean\11888.png,0
inme\yok_clean\15344.png,0
inme\yok_clean\15784.png,0
inme\yok_clean\16165.png,0
inme\yok_clean\11373.png,0
inme\var_iskemi_clean\16140.png,1
inme\yok_clean\10667.png,0
inme\var_kanama_clean\10309.png,1
inme\var_kanama_clean\13505.png,1
inme\yok_clean\12188.png,0
inme\yok_clean\15511.png,0
inme\var_iskemi_clean\15170.png,1
inme\yok_clean\12972.png,0
inme\yok_clean\12665.png,0
inme\var_iskemi_clean\10364.png,1
inme\yok_clean\11395.png,0
inme\var_kanama_clean\15445.png,1
inme\yok_clean\16934.png,0
inme\yok_clean\15707.png,0
inme\var_kanama_clean\11501.png,1
inme\yok_clean\16594.png,0
inme\yok_clean\14854.png,0
inme\yok_clean\13965.png,0
inme\yok_clean\13496.png,0
inme\yok_clean\13097.png,0
inme\var_iskemi_clean\13753.png,1
inme\var_iskemi_clean\15787.png,1
inme\var_iskemi_clean\14286.png,1
inme\yok_clean\16455.png,0
inme\yok_clean\14156.png,0
inme\yok_clean\11488.png,0
inme\yok_clean\14583.png,0
inme\yok_clean\10425.png,0
inme\var_iskemi_clean\14296.png,1
inme\yok_clean\11747.png,0
inme\var_kanama_clean\13814.png,1
inme\yok_clean\12964.png,0
inme\var_kanama_clean\16799.png,1
inme\yok_clean\11894.png,0
inme\yok_clean\11783.png,0
inme\yok_clean\15312.png,0
inme\var_kanama_clean\10332.png,1
inme\var_iskemi_clean\16942.png,1
inme\yok_clean\12946.png,0
inme\yok_clean\10860.png,0
inme\yok_clean\16236.png,0
inme\yok_clean\15810.png,0
inme\var_iskemi_clean\15287.png,1
inme\yok_clean\15024.png,0
inme\yok_clean\11411.png,0
inme\yok_clean\10091.png,0
inme\var_iskemi_clean\15265.png,1
inme\yok_clean\13730.png,0
inme\yok_clean\10854.png,0
inme\yok_clean\16776.png,0
inme\var_iskemi_clean\12882.png,1
inme\yok_clean\17020.png,0
inme\var_kanama_clean\10350.png,1
inme\yok_clean\16503.png,0
inme\var_iskemi_clean\13045.png,1
inme\yok_clean\10604.png,0
inme\yok_clean\13472.png,0
inme\yok_clean\15140.png,0
inme\var_kanama_clean\11136.png,1
inme\var_kanama_clean\13365.png,1
inme\var_iskemi_clean\16335.png,1
inme\var_kanama_clean\15384.png,1
inme\var_iskemi_clean\14407.png,1
inme\yok_clean\16713.png,0
inme\yok_clean\14333.png,0
inme\yok_clean\12826.png,0
inme\var_kanama_clean\16058.png,1
inme\yok_clean\16718.png,0
inme\var_iskemi_clean\13632.png,1
inme\yok_clean\11804.png,0
inme\yok_clean\12456.png,0
inme\yok_clean\16475.png,0
inme\yok_clean\16626.png,0
inme\yok_clean\11595.png,0
inme\yok_clean\15718.png,0
inme\yok_clean\16321.png,0
inme\var_kanama_clean\13383.png,1
inme\yok_clean\11691.png,0
inme\yok_clean\10251.png,0
inme\yok_clean\12013.png,0
inme\yok_clean\10762.png,0
inme\yok_clean\15333.png,0
inme\var_iskemi_clean\12070.png,1
inme\yok_clean\13289.png,0
inme\yok_clean\11807.png,0
inme\yok_clean\14518.png,0
inme\var_iskemi_clean\14533.png,1
inme\yok_clean\11082.png,0
inme\yok_clean\15301.png,0
inme\var_kanama_clean\11112.png,1
inme\var_iskemi_clean\16872.png,1
inme\yok_clean\12990.png,0
inme\yok_clean\14269.png,0
inme\var_iskemi_clean\15456.png,1
inme\yok_clean\14395.png,0
inme\var_iskemi_clean\11284.png,1
inme\yok_clean\12462.png,0
inme\yok_clean\11349.png,0
inme\var_kanama_clean\14940.png,1
inme\var_iskemi_clean\11020.png,1
inme\yok_clean\10168.png,0
inme\var_kanama_clean\13044.png,1
inme\yok_clean\12838.png,0
inme\yok_clean\12672.png,0
inme\var_kanama_clean\10120.png,1
inme\yok_clean\10382.png,0
inme\yok_clean\16688.png,0
inme\yok_clean\13523.png,0
inme\yok_clean\12691.png,0
inme\yok_clean\16285.png,0
inme\var_iskemi_clean\11580.png,1
inme\var_kanama_clean\11279.png,1
inme\yok_clean\15181.png,0
inme\var_kanama_clean\13780.png,1
inme\var_iskemi_clean\13231.png,1
inme\yok_clean\11712.png,0
inme\yok_clean\10724.png,0
inme\yok_clean\16773.png,0
inme\yok_clean\12864.png,0
inme\yok_clean\13808.png,0
inme\var_iskemi_clean\16876.png,1
inme\yok_clean\10615.png,0
inme\yok_clean\12513.png,0
inme\yok_clean\14443.png,0
inme\var_kanama_clean\10052.png,1
inme\var_kanama_clean\10985.png,1
inme\yok_clean\11229.png,0
inme\var_kanama_clean\10951.png,1
inme\yok_clean\11989.png,0
inme\yok_clean\11127.png,0
inme\yok_clean\14220.png,0
inme\yok_clean\16944.png,0
inme\yok_clean\10015.png,0
inme\yok_clean\16901.png,0
inme\var_kanama_clean\11598.png,1
inme\yok_clean\12442.png,0
inme\yok_clean\16570.png,0
inme\yok_clean\14763.png,0
inme\var_kanama_clean\16199.png,1
inme\yok_clean\16636.png,0
inme\yok_clean\16148.png,0
inme\yok_clean\12143.png,0
inme\var_kanama_clean\12939.png,1
inme\yok_clean\16705.png,0
inme\var_iskemi_clean\13616.png,1
inme\yok_clean\15447.png,0
inme\yok_clean\10625.png,0
inme\yok_clean\11835.png,0
inme\yok_clean\12607.png,0
inme\var_iskemi_clean\15114.png,1
inme\yok_clean\10129.png,0
inme\yok_clean\11071.png,0
inme\var_kanama_clean\15398.png,1
inme\yok_clean\13538.png,0
inme\yok_clean\12286.png,0
inme\var_iskemi_clean\14036.png,1
inme\var_iskemi_clean\10227.png,1
inme\var_kanama_clean\10898.png,1
inme\yok_clean\15417.png,0
inme\yok_clean\16828.png,0
inme\yok_clean\15146.png,0
inme\yok_clean\11397.png,0
inme\var_iskemi_clean\10290.png,1
inme\yok_clean\12439.png,0
inme\yok_clean\16537.png,0
inme\yok_clean\13163.png,0
inme\yok_clean\13346.png,0
inme\yok_clean\13331.png,0
inme\yok_clean\15005.png,0
inme\yok_clean\10566.png,0
inme\yok_clean\11259.png,0
inme\yok_clean\13706.png,0
inme\yok_clean\14070.png,0
inme\yok_clean\10492.png,0
inme\var_kanama_clean\13400.png,1
inme\var_iskemi_clean\12173.png,1
inme\yok_clean\11831.png,0
inme\yok_clean\10827.png,0
inme\yok_clean\11996.png,0
inme\yok_clean\13109.png,0
inme\yok_clean\11875.png,0
inme\yok_clean\14637.png,0
inme\var_kanama_clean\11794.png,1
inme\yok_clean\15079.png,0
inme\yok_clean\10495.png,0
inme\var_iskemi_clean\16716.png,1
inme\yok_clean\11437.png,0
inme\yok_clean\12678.png,0
inme\yok_clean\10946.png,0
inme\var_kanama_clean\15286.png,1
inme\var_kanama_clean\14589.png,1
inme\var_kanama_clean\14265.png,1
inme\yok_clean\16311.png,0
inme\yok_clean\13379.png,0
inme\var_iskemi_clean\13083.png,1
inme\var_iskemi_clean\13165.png,1
inme\yok_clean\14068.png,0
inme\yok_clean\11596.png,0
inme\var_iskemi_clean\14368.png,1
inme\yok_clean\10733.png,0
inme\yok_clean\11144.png,0
inme\var_kanama_clean\14700.png,1
inme\yok_clean\10807.png,0
inme\yok_clean\12438.png,0
inme\yok_clean\13392.png,0
inme\yok_clean\15600.png,0
inme\var_kanama_clean\16188.png,1
inme\var_kanama_clean\15717.png,1
inme\var_iskemi_clean\13989.png,1
inme\yok_clean\13288.png,0
inme\yok_clean\16987.png,0
inme\yok_clean\15248.png,0
inme\yok_clean\12012.png,0
inme\var_iskemi_clean\11756.png,1
inme\yok_clean\13012.png,0
inme\yok_clean\16379.png,0
inme\yok_clean\11160.png,0
inme\var_kanama_clean\11743.png,1
inme\var_kanama_clean\13094.png,1
inme\yok_clean\12201.png,0
inme\var_kanama_clean\12666.png,1
inme\yok_clean\10207.png,0
inme\var_iskemi_clean\16097.png,1
inme\var_iskemi_clean\12333.png,1
inme\yok_clean\11342.png,0
inme\yok_clean\10914.png,0
inme\yok_clean\12410.png,0
inme\yok_clean\10338.png,0
inme\yok_clean\14266.png,0
inme\yok_clean\11811.png,0
inme\var_kanama_clean\14746.png,1
inme\yok_clean\16276.png,0
inme\yok_clean\14275.png,0
inme\yok_clean\14510.png,0
inme\var_iskemi_clean\16182.png,1
inme\yok_clean\13201.png,0
inme\yok_clean\14231.png,0
inme\var_kanama_clean\12172.png,1
inme\yok_clean\15545.png,0
inme\yok_clean\12078.png,0
inme\var_iskemi_clean\15853.png,1
inme\var_iskemi_clean\14525.png,1
inme\yok_clean\11903.png,0
inme\yok_clean\10409.png,0
inme\var_iskemi_clean\16449.png,1
inme\var_iskemi_clean\14718.png,1
inme\yok_clean\15108.png,0
inme\var_iskemi_clean\10858.png,1
inme\yok_clean\13023.png,0
inme\var_iskemi_clean\11327.png,1
inme\var_kanama_clean\13560.png,1
inme\var_iskemi_clean\16352.png,1
inme\yok_clean\14723.png,0
inme\var_iskemi_clean\15588.png,1
inme\yok_clean\10913.png,0
inme\yok_clean\16801.png,0
inme\yok_clean\10138.png,0
inme\var_iskemi_clean\15045.png,1
inme\var_iskemi_clean\12127.png,1
inme\yok_clean\15288.png,0
inme\var_iskemi_clean\14546.png,1
inme\yok_clean\13921.png,0
inme\yok_clean\11280.png,0
inme\yok_clean\11014.png,0
inme\yok_clean\13208.png,0
inme\yok_clean\14660.png,0
inme\yok_clean\16271.png,0
inme\var_kanama_clean\13540.png,1
inme\var_iskemi_clean\14551.png,1
inme\yok_clean\15400.png,0
inme\var_kanama_clean\11720.png,1
inme\yok_clean\16134.png,0
inme\yok_clean\11710.png,0
inme\yok_clean\12565.png,0
inme\yok_clean\13750.png,0
inme\var_kanama_clean\14061.png,1
inme\var_iskemi_clean\14792.png,1
inme\yok_clean\12802.png,0
inme\yok_clean\14344.png,0
inme\yok_clean\12004.png,0
inme\var_iskemi_clean\12833.png,1
inme\var_kanama_clean\11048.png,1
inme\yok_clean\11708.png,0
inme\yok_clean\16212.png,0
inme\yok_clean\10041.png,0
inme\yok_clean\13569.png,0
inme\yok_clean\11080.png,0
inme\yok_clean\13950.png,0
inme\var_iskemi_clean\10769.png,1
inme\var_iskemi_clean\13010.png,1
inme\var_kanama_clean\12454.png,1
inme\yok_clean\10065.png,0
inme\yok_clean\16466.png,0
inme\yok_clean\15502.png,0
inme\var_iskemi_clean\10101.png,1
inme\var_iskemi_clean\14297.png,1
inme\var_iskemi_clean\15154.png,1
inme\var_iskemi_clean\15018.png,1
inme\yok_clean\12568.png,0
inme\yok_clean\13325.png,0
inme\yok_clean\11475.png,0
inme\var_iskemi_clean\11333.png,1
inme\var_kanama_clean\13940.png,1
inme\yok_clean\14091.png,0
inme\yok_clean\14228.png,0
inme\var_kanama_clean\11879.png,1
inme\yok_clean\15321.png,0
inme\yok_clean\14939.png,0
inme\yok_clean\14775.png,0
inme\var_iskemi_clean\15674.png,1
inme\yok_clean\10229.png,0
inme\yok_clean\10043.png,0
inme\yok_clean\13783.png,0
inme\yok_clean\14846.png,0
inme\yok_clean\11402.png,0
inme\yok_clean\10016.png,0
inme\var_kanama_clean\11834.png,1
inme\yok_clean\16882.png,0
inme\yok_clean\14162.png,0
inme\yok_clean\12959.png,0
inme\yok_clean\11428.png,0
inme\yok_clean\16657.png,0
inme\yok_clean\10376.png,0
inme\yok_clean\13659.png,0
inme\var_kanama_clean\14202.png,1
inme\yok_clean\10798.png,0
inme\yok_clean\13524.png,0
inme\var_iskemi_clean\11340.png,1
inme\yok_clean\11366.png,0
inme\yok_clean\10731.png,0
inme\yok_clean\16315.png,0
inme\yok_clean\13441.png,0
inme\yok_clean\10698.png,0
inme\yok_clean\12673.png,0
inme\yok_clean\13090.png,0
inme\yok_clean\12227.png,0
inme\yok_clean\13725.png,0
inme\yok_clean\12569.png,0
inme\yok_clean\12108.png,0
inme\var_kanama_clean\12654.png,1
inme\yok_clean\12295.png,0
inme\yok_clean\14249.png,0
inme\yok_clean\13287.png,0
inme\yok_clean\13846.png,0
inme\yok_clean\13619.png,0
inme\yok_clean\11613.png,0
inme\yok_clean\12185.png,0
inme\yok_clean\15790.png,0
inme\yok_clean\13257.png,0
inme\yok_clean\16235.png,0
inme\yok_clean\13302.png,0
inme\var_iskemi_clean\14841.png,1
inme\yok_clean\13431.png,0
inme\yok_clean\14338.png,0
inme\yok_clean\10802.png,0
inme\yok_clean\13565.png,0
inme\var_kanama_clean\10830.png,1
inme\var_kanama_clean\16150.png,1
inme\yok_clean\10778.png,0
inme\var_kanama_clean\11592.png,1
inme\var_kanama_clean\13460.png,1
inme\yok_clean\14919.png,0
inme\yok_clean\12460.png,0
inme\yok_clean\16454.png,0
inme\yok_clean\11999.png,0
inme\yok_clean\13634.png,0
inme\var_iskemi_clean\15862.png,1
inme\yok_clean\14614.png,0
inme\yok_clean\16054.png,0
inme\var_kanama_clean\13885.png,1
inme\yok_clean\14472.png,0
inme\yok_clean\11839.png,0
inme\var_kanama_clean\12414.png,1
inme\yok_clean\14103.png,0
inme\yok_clean\15252.png,0
inme\var_iskemi_clean\15811.png,1
inme\var_iskemi_clean\11399.png,1
inme\var_kanama_clean\11021.png,1
inme\var_iskemi_clean\16003.png,1
inme\yok_clean\12505.png,0
inme\yok_clean\13053.png,0
inme\yok_clean\14937.png,0
inme\yok_clean\14771.png,0
inme\yok_clean\13844.png,0
inme\yok_clean\16604.png,0
inme\yok_clean\15339.png,0
inme\var_kanama_clean\12278.png,1
inme\yok_clean\13803.png,0
inme\yok_clean\11931.png,0
inme\yok_clean\12056.png,0
inme\yok_clean\13665.png,0
inme\var_iskemi_clean\12720.png,1
inme\yok_clean\12089.png,0
inme\yok_clean\10503.png,0
inme\yok_clean\14797.png,0
inme\yok_clean\14734.png,0
inme\yok_clean\14401.png,0
inme\var_kanama_clean\14563.png,1
inme\var_iskemi_clean\15676.png,1
inme\var_iskemi_clean\13514.png,1
inme\yok_clean\10221.png,0
inme\var_kanama_clean\15901.png,1
inme\yok_clean\12263.png,0
inme\yok_clean\13277.png,0
inme\var_iskemi_clean\13667.png,1
inme\yok_clean\15352.png,0
inme\var_iskemi_clean\15520.png,1
inme\var_kanama_clean\14452.png,1
inme\yok_clean\11648.png,0
inme\yok_clean\13863.png,0
inme\yok_clean\10551.png,0
inme\yok_clean\12093.png,0
inme\yok_clean\15739.png,0
inme\yok_clean\16249.png,0
inme\var_kanama_clean\15953.png,1
inme\yok_clean\15103.png,0
inme\yok_clean\16874.png,0
inme\yok_clean\16606.png,0
inme\yok_clean\12017.png,0
inme\yok_clean\10375.png,0
inme\yok_clean\15605.png,0
inme\yok_clean\14835.png,0
inme\yok_clean\12480.png,0
inme\yok_clean\16423.png,0
inme\yok_clean\14994.png,0
inme\yok_clean\12476.png,0
inme\yok_clean\14710.png,0
