filepath,label
inme\yok\13407.png,0
inme\yok\13399.png,0
inme\yok\14923.png,0
inme\var_kanama/PNG\15335.png,1
inme\var_kanama/PNG\12737.png,1
inme\yok\10740.png,0
inme\var_kanama/PNG\14675.png,1
inme\yok\10166.png,0
inme\yok\14301.png,0
inme\yok\13621.png,0
inme\yok\14413.png,0
inme\yok\10748.png,0
inme\yok\12024.png,0
inme\var_iskemi/PNG\13077.png,1
inme\yok\15476.png,0
inme\var_kanama/PNG\10579.png,1
inme\var_kanama/PNG\12287.png,1
inme\yok\15836.png,0
inme\yok\15334.png,0
inme\var_iskemi/PNG\14632.png,1
inme\yok\16180.png,0
inme\var_iskemi/PNG\11973.png,1
inme\var_kanama/PNG\11547.png,1
inme\var_iskemi/PNG\11900.png,1
inme\var_kanama/PNG\13111.png,1
inme\yok\10724.png,0
inme\yok\16694.png,0
inme\yok\10270.png,0
inme\var_kanama/PNG\16329.png,1
inme\yok\12753.png,0
inme\var_iskemi/PNG\10734.png,1
inme\yok\16291.png,0
inme\yok\16658.png,0
inme\yok\12196.png,0
inme\yok\14691.png,0
inme\yok\13673.png,0
inme\yok\11678.png,0
inme\var_iskemi/PNG\10095.png,1
inme\yok\10591.png,0
inme\var_iskemi/PNG\14796.png,1
inme\var_kanama/PNG\13064.png,1
inme\yok\16970.png,0
inme\yok\10844.png,0
inme\var_iskemi/PNG\10933.png,1
inme\yok\12917.png,0
inme\yok\12047.png,0
inme\var_iskemi/PNG\15949.png,1
inme\yok\16129.png,0
inme\var_kanama/PNG\16666.png,1
inme\yok\14146.png,0
inme\yok\13917.png,0
inme\var_iskemi/PNG\12722.png,1
inme\yok\13237.png,0
inme\yok\15867.png,0
inme\yok\14118.png,0
inme\yok\12426.png,0
inme\yok\12789.png,0
inme\var_kanama/PNG\16968.png,1
inme\var_kanama/PNG\10745.png,1
inme\var_iskemi/PNG\11153.png,1
inme\yok\16937.png,0
inme\yok\11708.png,0
inme\yok\13816.png,0
inme\yok\16157.png,0
inme\yok\16777.png,0
inme\var_kanama/PNG\11048.png,1
inme\yok\14802.png,0
inme\var_kanama/PNG\10047.png,1
inme\yok\14437.png,0
inme\var_iskemi/PNG\15897.png,1
inme\yok\14388.png,0
inme\yok\15219.png,0
inme\yok\16050.png,0
inme\var_iskemi/PNG\12264.png,1
inme\var_kanama/PNG\11316.png,1
inme\yok\10471.png,0
inme\yok\15856.png,0
inme\yok\14170.png,0
inme\yok\14521.png,0
inme\var_iskemi/PNG\15842.png,1
inme\yok\15005.png,0
inme\yok\10638.png,0
inme\yok\11902.png,0
inme\var_iskemi/PNG\15832.png,1
inme\yok\12704.png,0
inme\yok\15998.png,0
inme\yok\14267.png,0
inme\var_iskemi/PNG\11211.png,1
inme\yok\14143.png,0
inme\var_iskemi/PNG\13924.png,1
inme\yok\12707.png,0
inme\var_iskemi/PNG\15907.png,1
inme\yok\11707.png,0
inme\yok\11591.png,0
inme\yok\14114.png,0
inme\var_kanama/PNG\12887.png,1
inme\var_iskemi/PNG\12703.png,1
inme\var_kanama/PNG\11720.png,1
inme\var_iskemi/PNG\16394.png,1
inme\var_iskemi/PNG\11813.png,1
inme\yok\12941.png,0
inme\yok\12171.png,0
inme\yok\12094.png,0
inme\var_iskemi/PNG\14545.png,1
inme\yok\16764.png,0
inme\var_kanama/PNG\16020.png,1
inme\yok\14232.png,0
inme\yok\10211.png,0
inme\yok\11045.png,0
inme\yok\15079.png,0
inme\yok\13282.png,0
inme\yok\12138.png,0
inme\yok\13963.png,0
inme\var_kanama/PNG\15814.png,1
inme\yok\11222.png,0
inme\yok\14428.png,0
inme\yok\15196.png,0
inme\yok\14019.png,0
inme\yok\10572.png,0
inme\var_kanama/PNG\12033.png,1
inme\yok\16255.png,0
inme\yok\15390.png,0
inme\yok\11738.png,0
inme\var_iskemi/PNG\16465.png,1
inme\yok\13914.png,0
inme\yok\11875.png,0
inme\var_iskemi/PNG\11200.png,1
inme\var_iskemi/PNG\15996.png,1
inme\yok\11002.png,0
inme\yok\11111.png,0
inme\var_iskemi/PNG\14427.png,1
inme\yok\14847.png,0
inme\var_iskemi/PNG\15170.png,1
inme\yok\10534.png,0
inme\yok\13006.png,0
inme\var_kanama/PNG\15796.png,1
inme\var_iskemi/PNG\10206.png,1
inme\yok\13005.png,0
inme\var_iskemi/PNG\11337.png,1
inme\yok\11675.png,0
inme\yok\16154.png,0
inme\var_kanama/PNG\13912.png,1
inme\yok\13496.png,0
inme\yok\10996.png,0
inme\yok\10431.png,0
inme\yok\10139.png,0
inme\yok\10066.png,0
inme\var_iskemi/PNG\16044.png,1
inme\var_kanama/PNG\12087.png,1
inme\yok\14496.png,0
inme\var_kanama/PNG\12958.png,1
inme\var_kanama/PNG\13209.png,1
inme\yok\11217.png,0
inme\yok\10966.png,0
inme\yok\11441.png,0
inme\yok\14157.png,0
inme\yok\10081.png,0
inme\var_iskemi/PNG\13010.png,1
inme\yok\13931.png,0
inme\yok\14152.png,0
inme\yok\15263.png,0
inme\var_kanama/PNG\10297.png,1
inme\var_iskemi/PNG\16240.png,1
inme\yok\13058.png,0
inme\var_iskemi/PNG\11007.png,1
inme\yok\11050.png,0
inme\yok\16894.png,0
inme\yok\10824.png,0
inme\yok\15240.png,0
inme\yok\11309.png,0
inme\yok\10413.png,0
inme\var_iskemi/PNG\14328.png,1
inme\yok\11120.png,0
inme\yok\16987.png,0
inme\yok\11616.png,0
inme\var_iskemi/PNG\14722.png,1
inme\yok\13348.png,0
inme\yok\13471.png,0
inme\yok\11945.png,0
inme\var_kanama/PNG\14676.png,1
inme\yok\13562.png,0
inme\var_iskemi/PNG\14644.png,1
inme\yok\11190.png,0
inme\yok\13702.png,0
inme\yok\15237.png,0
inme\yok\13506.png,0
inme\var_iskemi/PNG\14057.png,1
inme\yok\10849.png,0
inme\yok\11505.png,0
inme\var_kanama/PNG\14517.png,1
inme\yok\13980.png,0
inme\yok\15951.png,0
inme\var_iskemi/PNG\14125.png,1
inme\var_iskemi/PNG\15410.png,1
inme\var_kanama/PNG\16363.png,1
inme\yok\13746.png,0
inme\yok\16914.png,0
inme\yok\11239.png,0
inme\yok\12709.png,0
inme\var_iskemi/PNG\11166.png,1
inme\yok\15254.png,0
inme\yok\15164.png,0
inme\yok\13494.png,0
inme\yok\14837.png,0
inme\yok\14380.png,0
inme\yok\11576.png,0
inme\yok\14096.png,0
inme\yok\15374.png,0
inme\yok\15775.png,0
inme\yok\13559.png,0
inme\yok\11411.png,0
inme\var_iskemi/PNG\14309.png,1
inme\var_kanama/PNG\14872.png,1
inme\yok\10827.png,0
inme\yok\11969.png,0
inme\yok\11538.png,0
inme\yok\16443.png,0
inme\yok\16380.png,0
inme\yok\16223.png,0
inme\var_kanama/PNG\12118.png,1
inme\yok\12787.png,0
inme\yok\10191.png,0
inme\var_kanama/PNG\11206.png,1
inme\yok\15113.png,0
inme\yok\10673.png,0
inme\yok\11270.png,0
inme\var_iskemi/PNG\12719.png,1
inme\var_kanama/PNG\15224.png,1
inme\var_kanama/PNG\13855.png,1
inme\yok\16675.png,0
inme\yok\15955.png,0
inme\var_kanama/PNG\16722.png,1
inme\var_kanama/PNG\11483.png,1
inme\yok\11553.png,0
inme\yok\15576.png,0
inme\var_kanama/PNG\11573.png,1
inme\yok\12935.png,0
inme\yok\11434.png,0
inme\var_kanama/PNG\13177.png,1
inme\yok\12181.png,0
inme\yok\10629.png,0
inme\yok\12947.png,0
inme\yok\12493.png,0
inme\var_kanama/PNG\15952.png,1
inme\var_kanama/PNG\16966.png,1
inme\var_kanama/PNG\15630.png,1
inme\yok\16659.png,0
inme\yok\14305.png,0
inme\yok\15180.png,0
inme\yok\10803.png,0
inme\var_iskemi/PNG\12075.png,1
inme\yok\10631.png,0
inme\yok\14938.png,0
inme\yok\14065.png,0
inme\var_kanama/PNG\15645.png,1
inme\var_kanama/PNG\15286.png,1
inme\yok\14115.png,0
inme\var_kanama/PNG\13825.png,1
inme\yok\15675.png,0
inme\var_kanama/PNG\10049.png,1
inme\var_kanama/PNG\13460.png,1
inme\yok\12999.png,0
inme\yok\15147.png,0
inme\yok\11087.png,0
inme\yok\13328.png,0
inme\yok\10970.png,0
inme\yok\15733.png,0
inme\var_kanama/PNG\14985.png,1
inme\yok\12816.png,0
inme\yok\13778.png,0
inme\yok\15285.png,0
inme\var_kanama/PNG\13510.png,1
inme\yok\15027.png,0
inme\yok\15649.png,0
inme\var_kanama/PNG\15892.png,1
inme\yok\10546.png,0
inme\yok\13181.png,0
inme\var_kanama/PNG\10876.png,1
inme\var_iskemi/PNG\13046.png,1
inme\yok\16827.png,0
inme\yok\14443.png,0
inme\var_iskemi/PNG\13105.png,1
inme\var_kanama/PNG\12002.png,1
inme\yok\12756.png,0
inme\var_iskemi/PNG\14546.png,1
inme\yok\12247.png,0
inme\var_iskemi/PNG\12370.png,1
inme\var_kanama/PNG\10927.png,1
inme\var_kanama/PNG\16453.png,1
inme\yok\14906.png,0
inme\var_iskemi/PNG\14741.png,1
inme\yok\11398.png,0
inme\yok\12150.png,0
inme\yok\10503.png,0
inme\var_kanama/PNG\14700.png,1
inme\var_kanama/PNG\13210.png,1
inme\yok\13484.png,0
inme\var_iskemi/PNG\14175.png,1
inme\yok\15766.png,0
inme\yok\15135.png,0
inme\yok\13414.png,0
inme\yok\14991.png,0
inme\yok\12869.png,0
inme\yok\15735.png,0
inme\var_iskemi/PNG\14509.png,1
inme\var_kanama/PNG\13114.png,1
inme\yok\12615.png,0
inme\var_kanama/PNG\13751.png,1
inme\yok\13610.png,0
inme\yok\16610.png,0
inme\yok\14459.png,0
inme\yok\13958.png,0
inme\var_kanama/PNG\10045.png,1
inme\var_iskemi/PNG\10209.png,1
inme\yok\14997.png,0
inme\yok\15489.png,0
inme\yok\11872.png,0
inme\var_kanama/PNG\11145.png,1
inme\var_iskemi/PNG\13650.png,1
inme\yok\14376.png,0
inme\yok\16386.png,0
inme\yok\12239.png,0
inme\yok\16245.png,0
inme\yok\10502.png,0
inme\yok\11256.png,0
inme\var_iskemi/PNG\14067.png,1
inme\var_kanama/PNG\16110.png,1
inme\var_iskemi/PNG\11655.png,1
inme\yok\13981.png,0
inme\yok\12538.png,0
inme\yok\15174.png,0
inme\var_iskemi/PNG\13440.png,1
inme\var_iskemi/PNG\16752.png,1
inme\var_kanama/PNG\15198.png,1
inme\var_kanama/PNG\10701.png,1
inme\yok\11666.png,0
inme\yok\15642.png,0
inme\yok\11497.png,0
inme\var_kanama/PNG\13967.png,1
inme\var_iskemi/PNG\14516.png,1
inme\yok\15194.png,0
inme\yok\10180.png,0
inme\var_iskemi/PNG\16168.png,1
inme\yok\13520.png,0
inme\yok\11188.png,0
inme\yok\14162.png,0
inme\var_kanama/PNG\10786.png,1
inme\yok\12564.png,0
inme\yok\15782.png,0
inme\yok\11849.png,0
inme\yok\12265.png,0
inme\yok\11731.png,0
inme\yok\13796.png,0
inme\var_kanama/PNG\15491.png,1
inme\yok\10005.png,0
inme\yok\16194.png,0
inme\yok\16296.png,0
inme\yok\10718.png,0
inme\yok\14527.png,0
inme\yok\15934.png,0
inme\yok\16557.png,0
inme\var_kanama/PNG\11728.png,1
inme\yok\12456.png,0
inme\yok\14887.png,0
inme\var_iskemi/PNG\10961.png,1
inme\yok\13653.png,0
inme\yok\11094.png,0
inme\yok\10216.png,0
inme\yok\14822.png,0
inme\yok\16225.png,0
inme\yok\15057.png,0
inme\yok\10299.png,0
inme\yok\14507.png,0
inme\yok\11806.png,0
inme\yok\11447.png,0
inme\yok\12871.png,0
inme\var_iskemi/PNG\15611.png,1
inme\yok\12085.png,0
inme\yok\11109.png,0
inme\yok\16470.png,0
inme\yok\10204.png,0
inme\yok\15961.png,0
inme\yok\11512.png,0
inme\yok\12252.png,0
inme\yok\12205.png,0
inme\yok\10318.png,0
inme\yok\11588.png,0
inme\yok\13271.png,0
inme\var_iskemi/PNG\11562.png,1
inme\yok\13964.png,0
inme\yok\11694.png,0
inme\yok\15304.png,0
inme\yok\10533.png,0
inme\var_kanama/PNG\12271.png,1
inme\var_kanama/PNG\16790.png,1
inme\yok\10652.png,0
inme\var_kanama/PNG\15660.png,1
inme\var_iskemi/PNG\14085.png,1
inme\yok\14497.png,0
inme\yok\13859.png,0
inme\yok\14004.png,0
inme\yok\10891.png,0
inme\yok\10313.png,0
inme\var_kanama/PNG\14098.png,1
inme\yok\14737.png,0
inme\yok\12938.png,0
inme\var_iskemi/PNG\10519.png,1
inme\yok\15940.png,0
inme\yok\13012.png,0
inme\var_kanama/PNG\13291.png,1
inme\yok\14352.png,0
inme\yok\13933.png,0
inme\var_kanama/PNG\14435.png,1
inme\var_kanama/PNG\10214.png,1
inme\var_kanama/PNG\16655.png,1
inme\var_iskemi/PNG\12829.png,1
inme\yok\16017.png,0
inme\yok\15441.png,0
inme\yok\13854.png,0
inme\yok\12797.png,0
inme\yok\13965.png,0
inme\yok\14086.png,0
inme\yok\16013.png,0
inme\var_iskemi/PNG\11086.png,1
inme\yok\15590.png,0
inme\yok\10422.png,0
inme\yok\14547.png,0
inme\yok\14272.png,0
inme\var_kanama/PNG\11930.png,1
inme\yok\16729.png,0
inme\yok\15210.png,0
inme\yok\16063.png,0
inme\yok\16325.png,0
inme\yok\13375.png,0
inme\var_iskemi/PNG\16432.png,1
inme\var_iskemi/PNG\12292.png,1
inme\var_kanama/PNG\10330.png,1
inme\yok\10407.png,0
inme\var_iskemi/PNG\16918.png,1
inme\yok\10457.png,0
inme\yok\15075.png,0
inme\var_kanama/PNG\12422.png,1
inme\yok\11542.png,0
inme\var_kanama/PNG\10332.png,1
inme\var_iskemi/PNG\11403.png,1
inme\yok\12460.png,0
inme\yok\13836.png,0
inme\yok\14624.png,0
inme\yok\16074.png,0
inme\yok\10174.png,0
inme\yok\13628.png,0
inme\var_kanama/PNG\15939.png,1
inme\yok\13009.png,0
inme\yok\13794.png,0
inme\yok\16639.png,0
inme\yok\16768.png,0
inme\yok\15690.png,0
inme\yok\12635.png,0
inme\yok\11977.png,0
inme\yok\12382.png,0
inme\yok\15972.png,0
inme\yok\10731.png,0
inme\yok\11032.png,0
inme\yok\13240.png,0
inme\var_iskemi/PNG\15154.png,1
inme\yok\11228.png,0
inme\var_iskemi/PNG\14323.png,1
inme\var_iskemi/PNG\14297.png,1
inme\yok\14220.png,0
inme\yok\12988.png,0
inme\yok\15172.png,0
inme\yok\11610.png,0
inme\yok\16822.png,0
inme\yok\13526.png,0
inme\yok\11169.png,0
inme\var_kanama/PNG\10210.png,1
inme\yok\10111.png,0
inme\yok\11349.png,0
inme\yok\16185.png,0
inme\yok\15192.png,0
inme\var_kanama/PNG\12471.png,1
inme\yok\11714.png,0
inme\yok\15865.png,0
inme\var_kanama/PNG\16188.png,1
inme\yok\13804.png,0
inme\var_iskemi/PNG\14002.png,1
inme\var_iskemi/PNG\14074.png,1
inme\yok\15065.png,0
inme\var_iskemi/PNG\10160.png,1
inme\yok\10402.png,0
inme\yok\12862.png,0
inme\var_iskemi/PNG\14071.png,1
inme\yok\12308.png,0
inme\var_iskemi/PNG\13078.png,1
inme\var_iskemi/PNG\10486.png,1
inme\var_iskemi/PNG\11299.png,1
inme\yok\14884.png,0
inme\yok\10564.png,0
inme\var_kanama/PNG\17009.png,1
inme\yok\16771.png,0
inme\yok\15746.png,0
inme\yok\14562.png,0
inme\var_iskemi/PNG\15166.png,1
inme\yok\10780.png,0
inme\var_iskemi/PNG\12847.png,1
inme\yok\10492.png,0
inme\yok\14710.png,0
inme\var_kanama/PNG\12971.png,1
inme\yok\14262.png,0
inme\yok\13049.png,0
inme\var_kanama/PNG\11136.png,1
inme\var_kanama/PNG\10758.png,1
inme\var_kanama/PNG\14684.png,1
inme\var_kanama/PNG\16191.png,1
inme\yok\16390.png,0
inme\var_iskemi/PNG\16978.png,1
inme\yok\14891.png,0
inme\var_iskemi/PNG\11729.png,1
inme\var_kanama/PNG\14182.png,1
inme\yok\12963.png,0
inme\yok\11214.png,0
inme\var_iskemi/PNG\11399.png,1
inme\var_kanama/PNG\13394.png,1
inme\yok\14681.png,0
inme\yok\14797.png,0
inme\var_kanama/PNG\13269.png,1
inme\var_iskemi/PNG\11249.png,1
inme\yok\13387.png,0
inme\yok\13153.png,0
inme\yok\12620.png,0
inme\yok\11384.png,0
inme\yok\14844.png,0
inme\var_iskemi/PNG\11536.png,1
inme\yok\15364.png,0
inme\var_iskemi/PNG\13531.png,1
inme\var_kanama/PNG\13099.png,1
inme\yok\10128.png,0
inme\var_kanama/PNG\14340.png,1
inme\yok\11996.png,0
inme\var_iskemi/PNG\10594.png,1
inme\yok\10173.png,0
inme\var_iskemi/PNG\16520.png,1
inme\yok\14894.png,0
inme\yok\14360.png,0
inme\yok\16687.png,0
inme\yok\15034.png,0
inme\yok\12987.png,0
inme\yok\16060.png,0
inme\yok\13578.png,0
inme\yok\10365.png,0
inme\yok\10070.png,0
inme\yok\16611.png,0
inme\var_kanama/PNG\14475.png,1
inme\var_kanama/PNG\11523.png,1
inme\var_kanama/PNG\16679.png,1
inme\var_iskemi/PNG\11433.png,1
inme\var_iskemi/PNG\11626.png,1
inme\yok\15734.png,0
inme\yok\16429.png,0
inme\yok\14075.png,0
inme\yok\16274.png,0
inme\yok\12522.png,0
inme\yok\13966.png,0
inme\var_kanama/PNG\11952.png,1
inme\var_iskemi/PNG\15674.png,1
inme\var_iskemi/PNG\13450.png,1
inme\var_iskemi/PNG\11195.png,1
inme\var_iskemi/PNG\14793.png,1
inme\yok\15875.png,0
inme\yok\16253.png,0
inme\var_iskemi/PNG\16573.png,1
inme\yok\14579.png,0
inme\var_kanama/PNG\12021.png,1
inme\yok\14285.png,0
inme\yok\13668.png,0
inme\yok\10004.png,0
inme\var_kanama/PNG\14951.png,1
inme\var_kanama/PNG\10986.png,1
inme\yok\14875.png,0
inme\yok\11251.png,0
inme\yok\11823.png,0
inme\yok\12093.png,0
inme\yok\15534.png,0
inme\var_kanama/PNG\11516.png,1
inme\yok\12320.png,0
inme\yok\16660.png,0
inme\var_iskemi/PNG\16673.png,1
inme\yok\10578.png,0
inme\var_kanama/PNG\13639.png,1
inme\yok\14499.png,0
inme\var_kanama/PNG\12729.png,1
inme\var_kanama/PNG\11797.png,1
inme\var_iskemi/PNG\14036.png,1
inme\var_kanama/PNG\11112.png,1
inme\yok\12246.png,0
inme\var_kanama/PNG\11817.png,1
inme\yok\11391.png,0
inme\yok\16941.png,0
inme\yok\11419.png,0
inme\var_kanama/PNG\13710.png,1
inme\yok\16735.png,0
inme\var_iskemi/PNG\15853.png,1
inme\var_kanama/PNG\15430.png,1
inme\var_kanama/PNG\14235.png,1
inme\yok\12901.png,0
inme\yok\12034.png,0
inme\var_iskemi/PNG\16613.png,1
inme\var_iskemi/PNG\11390.png,1
inme\yok\15404.png,0
inme\var_iskemi/PNG\12434.png,1
inme\var_iskemi/PNG\13573.png,1
inme\var_iskemi/PNG\15349.png,1
inme\yok\10978.png,0
inme\yok\10149.png,0
inme\yok\10902.png,0
inme\var_kanama/PNG\12446.png,1
inme\yok\15152.png,0
inme\yok\12903.png,0
inme\var_kanama/PNG\11716.png,1
inme\var_iskemi/PNG\16841.png,1
inme\yok\10851.png,0
inme\var_kanama/PNG\13478.png,1
inme\yok\15201.png,0
inme\var_iskemi/PNG\13183.png,1
inme\var_iskemi/PNG\13115.png,1
inme\yok\16789.png,0
inme\yok\14777.png,0
inme\var_iskemi/PNG\16815.png,1
inme\yok\10104.png,0
inme\yok\14167.png,0
inme\yok\11916.png,0
inme\yok\16405.png,0
inme\var_iskemi/PNG\11417.png,1
inme\yok\12852.png,0
inme\yok\12377.png,0
inme\yok\10508.png,0
inme\yok\13235.png,0
inme\yok\15493.png,0
inme\yok\15530.png,0
inme\yok\16814.png,0
inme\var_kanama/PNG\12241.png,1
inme\var_kanama/PNG\11049.png,1
inme\yok\10607.png,0
inme\yok\13598.png,0
inme\var_iskemi/PNG\12695.png,1
inme\yok\16723.png,0
inme\yok\13856.png,0
inme\yok\16328.png,0
inme\yok\12464.png,0
inme\var_iskemi/PNG\12168.png,1
inme\var_kanama/PNG\11994.png,1
inme\yok\12184.png,0
inme\yok\10794.png,0
inme\yok\15179.png,0
inme\var_kanama/PNG\12477.png,1
inme\yok\10096.png,0
inme\yok\15623.png,0
inme\yok\12725.png,0
inme\var_iskemi/PNG\11052.png,1
inme\yok\15382.png,0
inme\var_iskemi/PNG\12455.png,1
inme\yok\16761.png,0
inme\var_kanama/PNG\12454.png,1
inme\yok\11152.png,0
inme\var_kanama/PNG\11294.png,1
inme\yok\10124.png,0
inme\var_kanama/PNG\12660.png,1
inme\yok\13760.png,0
inme\yok\13918.png,0
inme\yok\13630.png,0
inme\yok\14192.png,0
inme\yok\10133.png,0
inme\var_iskemi/PNG\12325.png,1
inme\yok\14966.png,0
inme\yok\12806.png,0
inme\yok\13654.png,0
inme\yok\14590.png,0
inme\yok\14564.png,0
inme\yok\13014.png,0
inme\var_iskemi/PNG\16496.png,1
inme\yok\16069.png,0
inme\yok\12760.png,0
inme\yok\16930.png,0
inme\yok\13053.png,0
inme\yok\15673.png,0
inme\yok\13534.png,0
inme\var_iskemi/PNG\16491.png,1
inme\var_kanama/PNG\11766.png,1
inme\yok\14611.png,0
inme\yok\12663.png,0
inme\yok\16149.png,0
inme\yok\15885.png,0
inme\yok\11770.png,0
inme\var_kanama/PNG\11517.png,1
inme\var_iskemi/PNG\11312.png,1
inme\yok\10106.png,0
inme\var_kanama/PNG\12945.png,1
inme\yok\16854.png,0
inme\var_iskemi/PNG\11552.png,1
inme\yok\13900.png,0
inme\yok\17018.png,0
inme\var_iskemi/PNG\14954.png,1
inme\yok\11909.png,0
inme\yok\12835.png,0
inme\yok\11783.png,0
inme\var_kanama/PNG\11420.png,1
inme\var_kanama/PNG\15046.png,1
inme\yok\11231.png,0
inme\var_iskemi/PNG\13092.png,1
inme\var_kanama/PNG\15860.png,1
inme\yok\16407.png,0
inme\yok\12872.png,0
inme\yok\12802.png,0
inme\yok\14480.png,0
inme\var_iskemi/PNG\14245.png,1
inme\yok\15833.png,0
inme\yok\14250.png,0
inme\var_iskemi/PNG\15677.png,1
inme\yok\12338.png,0
inme\yok\13832.png,0
inme\var_iskemi/PNG\16288.png,1
inme\yok\12739.png,0
inme\var_iskemi/PNG\16140.png,1
inme\yok\12726.png,0
inme\yok\10140.png,0
inme\yok\10387.png,0
inme\yok\12886.png,0
inme\yok\15217.png,0
inme\yok\11595.png,0
inme\yok\12086.png,0
inme\yok\12108.png,0
inme\yok\11022.png,0
inme\var_kanama/PNG\15557.png,1
inme\yok\16699.png,0
inme\yok\16885.png,0
inme\yok\16802.png,0
inme\yok\12372.png,0
inme\yok\11374.png,0
inme\yok\14037.png,0
inme\yok\16783.png,0
inme\yok\11901.png,0
inme\yok\11654.png,0
inme\yok\14776.png,0
inme\var_iskemi/PNG\13613.png,1
inme\yok\10957.png,0
inme\yok\13352.png,0
inme\yok\16628.png,0
inme\yok\12227.png,0
inme\yok\13314.png,0
inme\yok\15994.png,0
inme\yok\15684.png,0
inme\var_kanama/PNG\14080.png,1
inme\yok\14240.png,0
inme\var_iskemi/PNG\14127.png,1
inme\yok\10590.png,0
inme\yok\13979.png,0
inme\yok\14840.png,0
inme\yok\13124.png,0
inme\yok\16657.png,0
inme\var_kanama/PNG\16211.png,1
inme\yok\13703.png,0
inme\yok\10333.png,0
inme\yok\11947.png,0
inme\yok\13329.png,0
inme\yok\11836.png,0
inme\yok\16804.png,0
inme\yok\12259.png,0
inme\yok\10739.png,0
inme\var_iskemi/PNG\11466.png,1
inme\yok\11603.png,0
inme\yok\15216.png,0
inme\yok\11245.png,0
inme\yok\11261.png,0
inme\var_kanama/PNG\12356.png,1
inme\var_kanama/PNG\11798.png,1
inme\yok\11737.png,0
inme\yok\16874.png,0
inme\var_kanama/PNG\12283.png,1
inme\yok\12848.png,0
inme\yok\15312.png,0
inme\yok\15251.png,0
inme\yok\12153.png,0
inme\yok\15484.png,0
inme\yok\11147.png,0
inme\var_iskemi/PNG\16676.png,1
inme\var_kanama/PNG\12029.png,1
inme\yok\13349.png,0
inme\yok\14369.png,0
inme\yok\11841.png,0
inme\var_kanama/PNG\14072.png,1
inme\yok\13219.png,0
inme\var_iskemi/PNG\11733.png,1
inme\yok\13268.png,0
inme\yok\15149.png,0
inme\yok\14607.png,0
inme\var_iskemi/PNG\11267.png,1
inme\var_kanama/PNG\16051.png,1
inme\var_iskemi/PNG\14254.png,1
inme\yok\16138.png,0
inme\yok\14203.png,0
inme\var_kanama/PNG\10190.png,1
inme\yok\10112.png,0
inme\var_iskemi/PNG\15121.png,1
inme\yok\11550.png,0
inme\yok\13354.png,0
inme\yok\14303.png,0
inme\yok\11847.png,0
inme\var_iskemi/PNG\15040.png,1
inme\var_iskemi/PNG\13582.png,1
inme\yok\13986.png,0
inme\var_iskemi/PNG\10238.png,1
inme\var_kanama/PNG\11197.png,1
inme\yok\13596.png,0
inme\var_iskemi/PNG\15795.png,1
inme\var_iskemi/PNG\12865.png,1
inme\var_iskemi/PNG\12523.png,1
inme\yok\16664.png,0
inme\var_iskemi/PNG\16064.png,1
inme\yok\15185.png,0
inme\var_iskemi/PNG\11896.png,1
inme\yok\15329.png,0
inme\yok\12133.png,0
inme\yok\12676.png,0
inme\yok\13717.png,0
inme\yok\14878.png,0
inme\var_iskemi/PNG\11871.png,1
inme\var_kanama/PNG\13971.png,1
inme\var_iskemi/PNG\13674.png,1
inme\yok\14359.png,0
inme\yok\12091.png,0
inme\yok\16248.png,0
inme\var_iskemi/PNG\13772.png,1
inme\yok\11286.png,0
inme\yok\13725.png,0
inme\yok\16090.png,0
inme\var_iskemi/PNG\10937.png,1
inme\yok\16546.png,0
inme\var_kanama/PNG\13882.png,1
inme\yok\16356.png,0
inme\yok\12489.png,0
inme\yok\10006.png,0
inme\var_kanama/PNG\15808.png,1
inme\yok\13670.png,0
inme\var_kanama/PNG\15372.png,1
inme\yok\12144.png,0
inme\yok\16098.png,0
inme\yok\10856.png,0
inme\yok\16809.png,0
inme\yok\11342.png,0
inme\yok\10900.png,0
inme\yok\11568.png,0
inme\yok\10445.png,0
inme\yok\11586.png,0
inme\yok\10027.png,0
inme\var_kanama/PNG\11685.png,1
inme\yok\14867.png,0
inme\yok\15085.png,0
inme\var_kanama/PNG\10809.png,1
inme\yok\10249.png,0
inme\yok\16402.png,0
inme\yok\15950.png,0
inme\var_kanama/PNG\12351.png,1
inme\var_kanama/PNG\14833.png,1
inme\yok\10054.png,0
inme\yok\10686.png,0
inme\yok\14092.png,0
inme\yok\16604.png,0
inme\var_iskemi/PNG\10038.png,1
inme\var_iskemi/PNG\16467.png,1
inme\var_iskemi/PNG\10448.png,1
inme\var_iskemi/PNG\11154.png,1
inme\yok\16808.png,0
inme\var_iskemi/PNG\11314.png,1
inme\var_iskemi/PNG\10525.png,1
inme\var_kanama/PNG\16844.png,1
inme\var_kanama/PNG\14187.png,1
inme\var_iskemi/PNG\12503.png,1
inme\var_iskemi/PNG\16158.png,1
inme\yok\15973.png,0
inme\yok\14706.png,0
inme\yok\17020.png,0
inme\yok\14392.png,0
inme\yok\13061.png,0
inme\yok\11199.png,0
inme\yok\14281.png,0
inme\var_kanama/PNG\15468.png,1
inme\var_kanama/PNG\14960.png,1
inme\var_iskemi/PNG\16400.png,1
inme\yok\15508.png,0
inme\yok\12116.png,0
inme\yok\15495.png,0
inme\var_kanama/PNG\16672.png,1
inme\var_iskemi/PNG\16951.png,1
inme\var_kanama/PNG\14256.png,1
inme\yok\14612.png,0
inme\yok\13264.png,0
inme\var_iskemi/PNG\11041.png,1
inme\yok\16803.png,0
inme\var_kanama/PNG\14386.png,1
